Timestamp,Transaction ID,Traffic Volume (Mbps),Number of Active Users,Network Slice ID,Requested Bandwidth (Mbps),Actual Bandwidth Allocated (Mbps),Latency (ms),Congestion Level,Queue Length (Packets),Transaction Success (1/0)
2025-01-30 10:53:44,TX00328,289,974748,Slice-2,325,316,426,Low,256,0
2025-01-05 15:43:22,TX00329,728,95484,Slice-2,766,755,378,Low,99,0
2025-01-26 19:09:52,TX00330,834,277097,Slice-1,878,866,9,High,224,0
2025-01-19 04:24:47,TX00331,475,252606,Slice-1,517,498,49,High,12,0
2025-01-05 16:08:58,TX00332,321,860612,Slice-2,335,330,4,Medium,187,1
2025-01-10 17:45:08,TX00333,734,637096,Slice-2,760,752,136,Medium,60,1
2025-01-02 08:35:05,TX00334,167,780912,Slice-1,183,174,139,Medium,199,1
2025-01-28 14:46:42,TX00335,587,558871,Slice-2,613,604,416,Low,499,0
2025-01-27 14:39:36,TX00336,977,264413,Slice-2,1009,1008,46,High,422,0
2025-01-10 18:15:41,TX00337,276,655694,Slice-2,303,287,497,Medium,69,0
2025-01-07 07:26:35,TX00338,698,502435,Slice-2,740,722,311,Medium,269,0
2025-01-04 17:03:05,TX00339,853,865694,Slice-2,889,881,131,High,30,0
2025-01-01 18:27:04,TX00340,180,609402,Slice-2,203,192,456,Medium,340,0
2025-01-10 17:31:19,TX00341,169,788252,Slice-3,206,195,120,High,332,0
2025-01-18 23:05:41,TX00342,102,582788,Slice-1,149,131,130,Medium,487,0
2025-01-04 00:18:31,TX00343,654,742898,Slice-2,681,665,122,Medium,443,1
2025-01-11 13:30:08,TX00344,844,297249,Slice-1,869,861,48,High,440,0
2025-01-11 10:57:37,TX00345,301,213634,Slice-3,335,332,296,Medium,18,1
2025-01-27 18:34:56,TX00346,194,231198,Slice-2,229,221,132,Low,450,1
2025-01-23 16:30:25,TX00347,705,475311,Slice-3,727,722,96,Medium,183,0
2025-01-06 22:35:49,TX00348,422,481815,Slice-2,447,428,37,High,166,0
2025-01-28 18:24:54,TX00349,567,831528,Slice-1,587,573,489,Low,468,0
2025-01-12 18:27:04,TX00350,803,105101,Slice-2,822,817,247,Low,38,0
2025-01-14 18:38:23,TX00351,943,213008,Slice-3,979,970,220,Medium,27,1
2025-01-20 19:32:17,TX00352,471,256745,Slice-2,510,497,358,Medium,190,0
2025-01-01 07:22:06,TX00353,523,122699,Slice-1,559,546,151,Low,447,1
2025-01-07 14:09:45,TX00354,493,847193,Slice-1,536,518,82,Medium,16,0
2025-01-11 13:52:05,TX00355,367,423008,Slice-3,396,378,411,Low,210,0
2025-01-13 21:10:16,TX00356,113,15543,Slice-1,125,110,198,Medium,185,0
2025-01-10 14:12:37,TX00357,158,83886,Slice-1,180,172,158,Low,414,0
2025-01-05 17:45:25,TX00358,672,686599,Slice-1,703,693,466,Medium,178,0
2025-01-22 03:46:09,TX00359,459,58354,Slice-2,480,478,145,Medium,462,0
2025-01-13 13:13:32,TX00360,373,369407,Slice-1,387,386,3,Low,473,1
2025-01-06 02:15:59,TX00361,557,312483,Slice-3,573,570,197,Low,412,0
2025-01-25 10:58:35,TX00362,830,942152,Slice-2,842,828,184,Medium,340,1
2025-01-03 15:22:49,TX00363,447,93801,Slice-2,477,461,254,Low,18,1
2025-01-07 01:27:48,TX00364,116,787744,Slice-2,138,125,384,Medium,111,0
2025-01-01 22:00:37,TX00365,968,508653,Slice-1,996,988,206,Medium,158,0
2025-01-24 09:08:43,TX00366,950,938943,Slice-1,969,964,417,High,273,0
2025-01-03 13:29:21,TX00367,755,874575,Slice-2,769,766,259,Medium,445,0
2025-01-27 03:10:48,TX00368,336,985428,Slice-3,366,357,432,Low,351,0
2025-01-21 10:32:45,TX00369,73,652341,Slice-2,87,80,341,Medium,406,0
2025-01-10 02:37:22,TX00370,719,646581,Slice-2,738,729,39,Low,263,1
2025-01-01 09:06:09,TX00371,684,261466,Slice-1,711,695,161,Low,329,1
2025-01-02 07:39:48,TX00372,383,593826,Slice-2,426,421,222,Low,440,0
2025-01-02 09:43:36,TX00373,977,876656,Slice-1,1025,1012,201,Low,485,1
2025-01-08 04:31:15,TX00374,582,5740,Slice-2,629,619,402,Low,112,0
2025-01-16 12:51:41,TX00375,724,596837,Slice-2,761,749,322,Low,88,0
2025-01-22 22:00:08,TX00376,75,363190,Slice-1,109,101,407,Medium,241,0
2025-01-15 19:16:23,TX00377,433,655045,Slice-1,458,455,62,Low,402,1
2025-01-21 16:25:19,TX00378,336,85147,Slice-1,377,371,278,Low,82,0
2025-01-17 14:05:07,TX00379,749,847903,Slice-2,777,765,179,Medium,370,1
2025-01-24 00:16:25,TX00380,680,358451,Slice-3,708,705,87,Low,157,1
2025-01-10 04:52:25,TX00381,884,698814,Slice-2,906,891,185,Medium,380,1
2025-01-02 15:53:37,TX00382,157,819473,Slice-1,184,180,73,Low,362,1
2025-01-11 06:13:12,TX00383,905,62580,Slice-1,938,927,306,Medium,371,0
2025-01-09 00:51:42,TX00384,378,143121,Slice-1,424,408,453,High,246,0
2025-01-16 21:30:37,TX00385,759,61704,Slice-2,787,783,249,High,390,0
2025-01-03 20:33:43,TX00386,741,281382,Slice-3,768,749,154,Low,349,1
2025-01-27 15:00:18,TX00387,113,77940,Slice-3,132,124,274,Medium,212,1
2025-01-17 00:23:27,TX00388,117,828094,Slice-1,136,124,4,High,159,0
2025-01-19 07:45:58,TX00389,695,688807,Slice-2,723,705,46,Medium,406,0
2025-01-02 19:06:12,TX00390,152,286538,Slice-1,173,159,462,Medium,157,0
2025-01-14 01:53:22,TX00391,887,582717,Slice-1,914,900,499,Medium,414,0
2025-01-01 16:05:37,TX00392,80,226363,Slice-1,115,111,162,Low,437,1
2025-01-05 13:28:13,TX00393,360,244119,Slice-1,402,396,107,Low,51,1
2025-01-08 10:51:28,TX00394,784,189353,Slice-3,818,818,499,Medium,58,0
2025-01-20 02:58:07,TX00395,551,974614,Slice-2,581,562,492,Low,152,0
2025-01-09 05:08:02,TX00396,231,907729,Slice-2,274,256,110,Low,262,0
2025-01-13 18:01:21,TX00397,609,227425,Slice-1,625,621,36,Medium,410,1
2025-01-12 15:27:32,TX00398,889,344962,Slice-1,919,909,395,Low,197,0
2025-01-18 21:27:40,TX00399,944,279932,Slice-2,960,954,197,Low,366,1
2025-01-25 07:13:42,TX00400,402,114273,Slice-2,412,409,491,High,142,0
2025-01-08 05:44:08,TX00401,899,964445,Slice-1,915,905,9,High,388,0
2025-01-15 20:56:36,TX00402,582,926066,Slice-2,608,603,379,Low,462,0
2025-01-15 23:20:05,TX00403,555,370774,Slice-1,583,576,5,Low,380,1
2025-01-25 07:53:42,TX00404,749,803231,Slice-1,792,789,476,High,170,0
2025-01-20 14:07:53,TX00405,839,160969,Slice-3,867,867,167,Low,290,1
2025-01-16 00:36:49,TX00406,698,52011,Slice-3,715,704,112,Medium,435,1
2025-01-03 18:33:33,TX00407,790,723613,Slice-1,805,788,61,Low,316,1
2025-01-21 19:30:42,TX00408,633,865138,Slice-1,682,671,236,Low,50,1
2025-01-22 18:07:42,TX00409,343,302002,Slice-1,379,360,457,Medium,69,0
2025-01-13 09:56:08,TX00410,197,64297,Slice-2,239,236,171,High,83,0
2025-01-26 11:42:07,TX00411,874,232053,Slice-2,886,881,336,Medium,211,0
2025-01-26 00:40:33,TX00412,846,4157,Slice-2,878,872,218,Medium,393,1
2025-01-02 00:25:25,TX00413,169,440111,Slice-2,199,189,224,High,400,0
2025-01-22 12:12:11,TX00414,938,402954,Slice-1,968,963,98,Low,176,1
2025-01-06 19:31:02,TX00415,489,684711,Slice-2,518,504,262,Medium,38,0
2025-01-17 12:53:57,TX00416,608,732281,Slice-1,629,613,332,Low,393,0
2025-01-27 03:37:16,TX00417,770,666230,Slice-1,806,791,243,Medium,158,1
2025-01-26 20:23:57,TX00418,343,107976,Slice-2,377,372,141,Low,235,0
2025-01-14 16:32:49,TX00419,294,896972,Slice-3,337,325,350,Low,478,0
2025-01-10 13:11:16,TX00420,404,963673,Slice-3,443,425,127,High,148,0
2025-01-01 05:19:45,TX00421,126,887208,Slice-2,174,165,47,High,227,0
2025-01-20 23:01:20,TX00422,265,591947,Slice-1,309,294,376,High,402,0
2025-01-09 20:32:45,TX00423,971,705608,Slice-2,984,977,396,Low,93,0
2025-01-04 17:53:26,TX00424,739,360295,Slice-3,761,755,283,Low,169,1
2025-01-24 05:27:14,TX00425,82,345924,Slice-3,110,91,140,High,223,0
2025-01-19 05:16:27,TX00426,686,987764,Slice-2,718,703,424,Low,479,0
2025-01-29 05:17:48,TX00427,184,400272,Slice-2,218,211,453,Low,325,0
2025-01-30 16:01:02,TX00428,821,429927,Slice-2,836,835,232,Medium,293,1
2025-01-23 04:02:31,TX00429,448,856290,Slice-3,464,454,46,Low,90,1
2025-01-03 19:07:12,TX00430,177,638961,Slice-1,199,182,125,Low,60,1
2025-01-10 10:19:52,TX00431,709,216700,Slice-2,743,736,446,Low,99,0
2025-01-25 05:23:57,TX00432,795,84065,Slice-2,814,803,373,Medium,369,0
2025-01-25 14:06:21,TX00433,561,708397,Slice-1,600,585,381,Low,384,0
2025-01-14 13:03:37,TX00434,778,548813,Slice-1,807,796,456,High,116,0
2025-01-08 02:33:46,TX00435,142,223382,Slice-1,154,137,87,Medium,238,1
2025-01-14 16:25:12,TX00436,787,701608,Slice-1,801,788,167,Low,419,1
2025-01-28 13:02:23,TX00437,654,368814,Slice-1,679,663,67,High,410,0
2025-01-17 10:16:24,TX00438,20,905770,Slice-3,34,19,280,Medium,175,1
2025-01-25 01:48:41,TX00439,287,265305,Slice-2,311,308,47,Low,469,1
2025-01-29 18:36:28,TX00440,701,761570,Slice-2,745,739,241,Medium,401,1
2025-01-27 21:24:53,TX00441,114,4740,Slice-2,146,140,219,Low,162,1
2025-01-15 17:25:36,TX00442,373,904913,Slice-1,397,395,73,Low,371,1
2025-01-28 07:15:38,TX00443,698,960402,Slice-2,718,700,440,Low,67,0
2025-01-14 14:04:25,TX00444,386,590100,Slice-2,413,395,89,Low,447,1
2025-01-30 17:06:17,TX00445,378,836230,Slice-3,414,404,62,Medium,105,1
2025-01-29 11:27:35,TX00446,561,801299,Slice-1,602,583,231,Low,180,1
2025-01-29 20:18:23,TX00447,98,515293,Slice-1,135,132,303,Low,339,0
2025-01-25 17:59:24,TX00448,881,593895,Slice-2,912,898,469,Low,375,0
2025-01-13 09:21:10,TX00449,610,765852,Slice-3,646,643,101,Medium,349,1
2025-01-17 21:36:11,TX00450,105,442727,Slice-3,134,127,376,Medium,269,0
2025-01-04 15:46:06,TX00451,448,525470,Slice-1,472,462,223,Medium,309,1
2025-01-22 13:35:27,TX00452,759,734194,Slice-2,802,792,245,Medium,138,1
2025-01-08 01:31:17,TX00453,43,260003,Slice-1,61,45,219,Medium,421,0
2025-01-02 11:07:23,TX00454,967,872985,Slice-2,997,996,416,Low,497,0
2025-01-10 19:53:33,TX00455,380,419724,Slice-1,400,399,429,Medium,79,0
2025-01-19 00:07:28,TX00456,257,920843,Slice-1,297,281,237,Medium,102,1
2025-01-13 12:08:55,TX00457,661,318794,Slice-2,703,690,213,Medium,458,1
2025-01-12 19:32:39,TX00458,901,52138,Slice-2,920,918,325,Low,354,0
2025-01-08 07:21:09,TX00459,319,769371,Slice-3,366,347,196,Low,350,0
2025-01-23 02:19:03,TX00460,87,688988,Slice-1,114,113,203,Low,400,0
2025-01-05 19:25:46,TX00461,988,274197,Slice-3,1020,1007,471,Low,234,0
2025-01-07 09:11:15,TX00462,752,974106,Slice-2,785,780,314,Low,283,0
2025-01-07 11:43:26,TX00463,165,10971,Slice-1,202,187,286,Low,488,0
2025-01-30 03:26:37,TX00464,58,521221,Slice-1,93,79,355,Low,165,0
2025-01-16 01:20:32,TX00465,693,87980,Slice-2,739,728,13,Medium,345,1
2025-01-11 01:32:35,TX00466,127,624773,Slice-1,157,155,192,Low,30,1
2025-01-25 05:09:27,TX00467,557,951682,Slice-2,567,558,108,High,332,0
2025-01-19 19:34:26,TX00468,98,13137,Slice-2,135,124,257,Low,370,1
2025-01-29 21:59:25,TX00469,689,209580,Slice-2,725,712,225,Low,412,0
2025-01-27 17:49:18,TX00470,623,72930,Slice-2,635,630,147,Low,483,1
2025-01-29 17:15:39,TX00471,562,635096,Slice-2,576,570,177,Low,84,0
2025-01-25 19:48:14,TX00472,168,336760,Slice-1,214,210,373,Low,6,0
2025-01-19 05:03:49,TX00473,216,975445,Slice-2,247,234,415,Low,144,0
2025-01-01 21:57:25,TX00474,179,111627,Slice-1,220,213,331,Medium,180,0
2025-01-21 23:13:56,TX00475,511,429095,Slice-1,529,517,209,Medium,489,1
2025-01-03 08:36:08,TX00476,121,819245,Slice-2,160,143,476,Low,112,0
2025-01-09 14:26:54,TX00477,876,559097,Slice-2,889,876,500,Medium,163,0
2025-01-27 04:03:43,TX00478,525,674887,Slice-2,548,539,242,Medium,124,0
2025-01-08 06:24:07,TX00479,554,948728,Slice-2,575,566,52,Low,89,1
2025-01-02 01:50:41,TX00480,447,530830,Slice-1,489,481,52,Low,158,1
2025-01-16 17:42:53,TX00481,23,201926,Slice-1,71,52,492,Low,326,0
2025-01-04 14:35:01,TX00482,728,515603,Slice-2,751,751,48,Medium,92,0
2025-01-09 23:23:31,TX00483,909,317337,Slice-2,939,939,152,Low,390,1
2025-01-27 00:11:17,TX00484,379,528112,Slice-1,417,401,132,Low,428,0
2025-01-30 15:29:55,TX00485,622,317929,Slice-2,654,654,371,Medium,30,0
2025-01-23 16:03:20,TX00486,551,893125,Slice-1,579,578,119,Low,161,1
2025-01-04 19:17:45,TX00487,710,228648,Slice-1,734,716,183,Low,324,1
2025-01-20 03:37:32,TX00488,194,32738,Slice-2,209,195,263,Medium,459,0
2025-01-25 01:26:22,TX00489,513,106045,Slice-1,552,544,276,Medium,90,0
2025-01-03 20:33:37,TX00490,529,987765,Slice-3,569,554,393,Medium,494,0
2025-01-20 12:39:36,TX00491,500,476831,Slice-1,548,537,328,Low,346,0
2025-01-05 11:32:33,TX00492,551,843085,Slice-2,563,563,26,High,378,0
2025-01-28 09:42:04,TX00493,347,12636,Slice-1,396,386,456,Medium,478,0
2025-01-03 18:44:27,TX00494,787,181049,Slice-1,809,796,56,Medium,132,1
2025-01-23 19:23:23,TX00495,254,552330,Slice-2,291,277,136,Low,396,0
2025-01-17 22:33:36,TX00496,482,743824,Slice-2,515,510,90,High,100,0
2025-01-07 21:27:02,TX00497,364,594145,Slice-2,377,367,428,Medium,379,0
2025-01-24 22:13:19,TX00498,388,314137,Slice-1,418,411,368,Low,142,0
2025-01-26 18:51:26,TX00499,392,297348,Slice-3,429,416,43,High,160,0
2025-01-09 20:10:04,TX00500,460,514926,Slice-1,508,506,392,Medium,238,0
2025-01-09 10:38:58,TX00501,698,57307,Slice-1,726,711,425,Low,238,0
2025-01-03 04:08:13,TX00502,736,615104,Slice-2,765,752,204,High,97,0
2025-01-16 06:56:06,TX00503,442,852428,Slice-1,482,481,215,Low,239,0
2025-01-30 21:58:58,TX00504,551,348525,Slice-2,597,591,334,Low,80,0
2025-01-05 10:30:32,TX00505,248,603967,Slice-1,284,280,306,Low,482,0
2025-01-10 10:29:29,TX00506,422,710506,Slice-2,449,445,170,Medium,429,1
2025-01-27 23:13:44,TX00507,905,423662,Slice-1,922,907,499,Medium,102,0
2025-01-17 15:07:33,TX00508,675,804265,Slice-3,723,709,265,Medium,238,1
2025-01-14 03:59:11,TX00509,327,604450,Slice-2,354,345,154,Low,25,0
2025-01-06 02:34:14,TX00510,108,658328,Slice-2,156,137,71,Low,35,1
2025-01-26 02:10:39,TX00511,399,620705,Slice-1,434,434,14,Low,75,1
2025-01-11 07:59:29,TX00512,734,116246,Slice-2,749,738,206,High,416,0
2025-01-14 04:02:31,TX00513,105,413534,Slice-2,141,127,427,Low,104,0
2025-01-27 09:51:12,TX00514,644,731154,Slice-2,669,650,371,Medium,347,0
2025-01-17 08:33:26,TX00515,590,351330,Slice-1,632,613,449,High,205,0
2025-01-18 23:53:03,TX00516,738,355944,Slice-1,783,783,409,Medium,403,0
2025-01-14 14:54:38,TX00517,207,462530,Slice-1,235,232,491,Low,101,0
2025-01-10 15:08:14,TX00518,159,921970,Slice-1,208,191,337,Low,91,0
2025-01-06 02:10:13,TX00519,645,884198,Slice-1,675,671,324,Low,9,0
2025-01-21 22:35:01,TX00520,642,401685,Slice-1,681,673,275,Medium,59,1
2025-01-25 07:33:02,TX00521,455,71453,Slice-2,467,465,182,Low,128,1
2025-01-26 02:35:57,TX00522,352,253608,Slice-3,362,355,315,High,241,0
2025-01-15 16:07:19,TX00523,82,713775,Slice-2,99,87,224,Low,23,1
2025-01-29 00:39:08,TX00524,376,895367,Slice-2,421,417,163,Medium,486,1
2025-01-12 00:21:44,TX00525,841,597969,Slice-2,881,867,434,Low,223,0
2025-01-14 00:09:22,TX00526,983,458173,Slice-2,1000,994,27,Low,220,1
2025-01-22 02:05:52,TX00527,268,275763,Slice-2,308,294,334,Medium,210,0
2025-01-25 00:19:16,TX00528,734,630035,Slice-1,779,766,161,Medium,46,1
2025-01-26 22:00:10,TX00529,356,265844,Slice-3,393,379,268,Low,126,0
2025-01-27 09:55:05,TX00530,462,524885,Slice-1,473,454,20,Low,221,1
2025-01-05 01:14:44,TX00531,148,989938,Slice-1,183,177,394,High,196,0
2025-01-13 04:13:54,TX00532,273,380382,Slice-1,296,278,58,Low,100,1
2025-01-18 02:21:53,TX00533,438,90878,Slice-3,454,441,377,Medium,476,0
2025-01-13 02:57:18,TX00534,915,451264,Slice-1,944,941,294,Medium,329,1
2025-01-07 18:43:00,TX00535,898,59664,Slice-3,913,908,268,Low,495,1
2025-01-08 23:17:49,TX00536,494,445128,Slice-1,527,508,500,Low,410,0
2025-01-10 08:10:54,TX00537,553,554920,Slice-1,589,576,335,Low,264,0
2025-01-10 06:46:53,TX00538,214,220313,Slice-3,228,209,110,Medium,159,1
2025-01-06 01:37:59,TX00539,692,99165,Slice-3,728,722,166,Low,244,1
2025-01-16 14:30:53,TX00540,44,381050,Slice-1,63,48,370,Low,229,0
2025-01-01 04:04:00,TX00541,672,181145,Slice-3,720,708,425,Low,335,0
2025-01-07 21:09:31,TX00542,491,500466,Slice-2,529,516,39,Medium,363,0
2025-01-13 19:24:41,TX00543,635,578734,Slice-1,677,668,243,Low,119,1
2025-01-15 05:32:54,TX00544,350,856684,Slice-1,382,375,371,High,355,0
2025-01-08 21:16:16,TX00545,331,640607,Slice-1,364,361,119,Low,338,1
2025-01-04 23:44:01,TX00546,614,542916,Slice-1,644,636,6,Medium,292,1
2025-01-19 02:31:05,TX00547,19,677946,Slice-2,55,44,316,Medium,86,0
2025-01-17 16:08:52,TX00548,12,207837,Slice-2,40,30,28,Medium,466,0
2025-01-08 02:54:00,TX00549,880,492790,Slice-3,903,900,152,Medium,341,1
2025-01-18 05:49:02,TX00550,119,431993,Slice-3,132,126,100,Low,407,1
2025-01-03 15:14:18,TX00551,632,574639,Slice-3,645,638,288,Medium,86,0
2025-01-08 09:46:16,TX00552,534,210232,Slice-2,568,566,473,Low,406,0
2025-01-08 11:34:03,TX00553,624,696964,Slice-3,648,631,103,High,280,0
2025-01-19 16:30:23,TX00554,274,561900,Slice-1,314,299,106,Low,471,1
2025-01-13 04:18:30,TX00555,482,118066,Slice-2,529,516,422,Medium,454,0
2025-01-01 20:06:36,TX00556,398,863504,Slice-2,424,411,317,Low,262,0
2025-01-18 02:54:07,TX00557,629,993321,Slice-2,666,652,449,High,159,0
2025-01-19 22:10:40,TX00558,656,130276,Slice-3,674,670,126,Low,445,1
2025-01-28 16:55:05,TX00559,126,615766,Slice-3,155,153,244,Medium,115,1
2025-01-28 23:54:10,TX00560,686,684362,Slice-1,696,681,39,High,65,0
2025-01-29 09:52:50,TX00561,558,309111,Slice-1,570,568,75,Low,120,1
2025-01-20 05:45:44,TX00562,255,801053,Slice-2,298,296,369,Low,46,0
2025-01-19 07:25:49,TX00563,473,711573,Slice-2,486,485,66,Medium,34,0
2025-01-17 12:13:57,TX00564,237,711631,Slice-1,270,251,444,Low,200,0
2025-01-12 22:18:23,TX00565,500,472395,Slice-1,510,501,397,Low,411,0
2025-01-19 03:23:57,TX00566,817,431750,Slice-3,863,854,387,Medium,10,0
2025-01-09 18:30:22,TX00567,785,48388,Slice-1,806,795,253,Medium,456,0
2025-01-21 12:04:26,TX00568,430,314378,Slice-1,455,450,363,Low,118,0
2025-01-01 00:28:45,TX00569,729,569818,Slice-3,773,756,368,Low,382,0
2025-01-23 13:50:57,TX00570,466,590889,Slice-1,491,489,157,Medium,115,0
2025-01-14 02:05:15,TX00571,42,961188,Slice-3,58,56,479,Low,464,0
2025-01-14 21:51:11,TX00572,906,844498,Slice-1,951,947,287,Low,210,0
2025-01-26 06:04:42,TX00573,338,580024,Slice-1,382,381,121,Low,78,0
2025-01-18 09:41:14,TX00574,662,619597,Slice-1,685,671,151,Medium,486,1
2025-01-12 19:37:03,TX00575,795,588641,Slice-2,840,822,259,Low,242,1
2025-01-16 16:18:36,TX00576,914,858205,Slice-2,959,942,268,Low,279,0
2025-01-05 18:32:37,TX00577,428,819347,Slice-3,477,469,214,Medium,297,1
2025-01-22 08:11:04,TX00578,183,214483,Slice-1,225,207,401,Low,448,0
2025-01-17 09:22:08,TX00579,814,703529,Slice-3,835,817,346,Low,381,0
2025-01-02 17:10:05,TX00580,814,406572,Slice-2,839,828,469,Low,177,0
2025-01-18 02:41:26,TX00581,690,852334,Slice-3,728,725,333,Low,235,0
2025-01-12 16:52:14,TX00582,675,695165,Slice-1,702,687,362,Low,113,0
2025-01-20 13:27:56,TX00583,89,667895,Slice-2,117,108,52,Medium,210,1
2025-01-04 07:54:15,TX00584,986,218503,Slice-1,1004,995,85,Medium,303,1
2025-01-07 13:27:27,TX00585,965,569785,Slice-2,1007,990,351,Medium,375,0
2025-01-14 06:33:44,TX00586,725,870227,Slice-3,747,728,83,Low,438,1
2025-01-01 01:49:59,TX00587,205,389340,Slice-2,220,206,154,Low,333,1
2025-01-16 08:24:21,TX00588,561,663271,Slice-1,577,575,249,Low,245,1
2025-01-29 05:58:02,TX00589,86,932701,Slice-1,108,101,63,Low,231,1
2025-01-17 05:36:13,TX00590,210,761063,Slice-2,234,218,173,Medium,313,1
2025-01-11 22:15:08,TX00591,171,57000,Slice-2,200,200,196,Low,83,0
2025-01-28 13:46:42,TX00592,47,218847,Slice-1,60,46,366,Low,71,0
2025-01-19 18:37:49,TX00593,740,244307,Slice-2,784,772,138,Medium,20,0
2025-01-14 06:18:11,TX00594,101,226722,Slice-2,136,123,458,Medium,475,0
2025-01-25 01:48:54,TX00595,470,471650,Slice-3,497,489,31,Medium,321,1
2025-01-01 13:43:31,TX00596,242,669286,Slice-1,271,257,229,Low,361,1
2025-01-24 19:57:10,TX00597,909,310398,Slice-3,954,951,99,Low,133,1
2025-01-12 18:31:03,TX00598,46,629210,Slice-2,69,56,293,Medium,124,1
2025-01-10 15:06:06,TX00599,337,967561,Slice-3,374,356,386,High,398,0
2025-01-03 06:41:04,TX00600,14,306360,Slice-3,35,23,46,Low,82,1
2025-01-24 20:16:21,TX00601,939,14180,Slice-3,982,976,20,Low,212,1
2025-01-12 14:57:18,TX00602,154,16764,Slice-1,187,181,387,High,72,0
2025-01-13 23:43:28,TX00603,951,758895,Slice-3,979,978,31,Low,208,1
2025-01-13 12:06:50,TX00604,796,915088,Slice-3,834,831,160,Medium,129,1
2025-01-21 19:46:51,TX00605,478,307610,Slice-2,510,496,486,Medium,425,0
2025-01-29 04:41:45,TX00606,648,482866,Slice-1,673,673,238,High,233,0
2025-01-14 17:39:37,TX00607,259,891044,Slice-2,291,276,252,Low,18,1
2025-01-02 08:50:34,TX00608,797,539375,Slice-2,831,829,459,Medium,374,0
2025-01-27 20:25:27,TX00609,39,239450,Slice-3,74,69,226,Medium,461,1
2025-01-25 19:15:09,TX00610,522,18390,Slice-1,558,553,117,Low,46,1
2025-01-24 07:28:42,TX00611,177,910350,Slice-1,220,219,185,Medium,119,1
2025-01-03 14:07:35,TX00612,873,867017,Slice-1,896,892,225,Low,479,1
2025-01-24 21:22:24,TX00613,484,947855,Slice-3,496,481,121,Low,101,0
2025-01-02 21:53:40,TX00614,85,705882,Slice-1,120,118,284,Low,80,1
2025-01-02 19:59:57,TX00615,726,799940,Slice-3,768,766,164,High,148,0
2025-01-26 09:09:17,TX00616,761,297868,Slice-2,783,775,42,Low,348,1
2025-01-05 18:25:29,TX00617,615,818584,Slice-1,663,646,319,Low,394,0
2025-01-17 09:34:09,TX00618,782,766904,Slice-1,804,787,18,Medium,484,1
2025-01-29 14:26:39,TX00619,595,497096,Slice-1,607,590,454,Medium,255,0
2025-01-09 21:18:59,TX00620,701,395945,Slice-3,722,719,364,Low,230,0
2025-01-20 13:00:01,TX00621,134,377492,Slice-3,145,129,318,Medium,89,0
2025-01-14 17:02:44,TX00622,159,705314,Slice-1,178,176,176,High,410,0
2025-01-22 18:43:58,TX00623,538,275065,Slice-3,563,563,36,Low,383,1
2025-01-20 08:56:29,TX00624,562,170868,Slice-2,596,594,199,Low,132,1
2025-01-27 17:59:01,TX00625,314,84809,Slice-1,342,330,392,Low,185,0
2025-01-13 01:30:50,TX00626,907,741162,Slice-3,949,946,465,High,270,0
2025-01-17 01:58:20,TX00627,427,274146,Slice-1,467,458,298,Low,350,0
2025-01-10 20:10:28,TX00628,202,976561,Slice-1,232,221,216,Low,270,1
2025-01-01 02:46:13,TX00629,550,807829,Slice-3,561,549,34,Medium,354,0
2025-01-21 18:10:32,TX00630,244,388910,Slice-1,274,273,441,Medium,23,0
2025-01-11 11:04:40,TX00631,438,751887,Slice-2,461,454,403,Low,178,0
2025-01-01 14:44:11,TX00632,836,703128,Slice-1,878,866,266,High,69,0
2025-01-26 03:25:15,TX00633,588,689685,Slice-1,605,600,21,Low,461,1
2025-01-14 05:33:33,TX00634,157,49768,Slice-1,185,178,49,High,452,0
2025-01-09 19:15:56,TX00635,116,227258,Slice-3,160,143,480,Low,22,0
2025-01-01 07:59:51,TX00636,629,840713,Slice-1,656,641,102,Low,84,1
2025-01-27 17:24:39,TX00637,583,300532,Slice-2,624,615,5,Low,458,1
